"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LINC02767",11.8025731530289,0.201439742800855,0.640916050907759,0.314299731634973,0.753293402028446,NA
"LINC02777",10.0053659221958,-1.21096469294018,0.81134196962091,-1.49254536099739,0.135556234954784,NA
"LINC02794",7.0304436969425,-0.229643423167569,0.841587155521317,-0.272869448708871,0.784953572004017,NA
"LINC02795",8.79605099788049,-1.1683785582178,0.764124771891291,-1.52904159267855,0.126254133236758,NA
"LINC02798",1.75277319522341,-0.113548049487301,1.72031723037816,-0.0660041342853615,0.947374533950856,NA
"LINC02803",4.3458343471488,-1.62906858775164,1.24943172144155,-1.3038476291222,0.192285539428489,NA
"LINC02804",4.8362608660953,0.44211838872382,1.05773441095441,0.417986201588063,0.675957205794879,NA
"LINC02809",19.5111010082,0.639626046753501,0.531147659676546,1.20423395472177,0.228499165605124,NA
"LINC02821",5.61909031562342,1.41892209774179,3.12024684593358,0.454746745306698,0.649291446933598,NA
"LINC02827",1.77219754184688,-2.20204286004402,1.96680170125775,-1.11960593619369,0.262881724821661,NA
"LINC02846",7.37266143323678,-0.0688465598580108,0.842842267677829,-0.0816838007515861,0.934898160434794,NA
"LINC02860",2.91143261535113,-0.424296968972036,1.48141437211475,-0.286413428247186,0.774561491056083,NA
"LINC02861",6.42131068949342,-0.265910796205553,0.887630785011384,-0.299573652351571,0.764502384007374,NA
"LINC02863",5.36963847769787,0.0540532915331028,0.939314765897989,0.0575454506790678,0.954110701662492,NA
"LINC02867",4.95724511044964,-0.504846454122479,1.00380933689481,-0.502930621948758,0.615013050780776,NA
"LINC02875",13.5990038139551,0.242116696853531,0.59834988939796,0.404640664506749,0.685741663122541,NA
"LINC02878",19.2875821378094,-0.415683429491941,0.528354646627461,-0.786750778374505,0.431427772479482,NA
"LINC02881",1.88711087894676,-1.62224315530957,1.67723033291648,-0.967215488220215,0.333436321103358,NA
"LINC02883",1.71900430159344,-0.833074086097449,1.86010704199298,-0.447863519297721,0.654251697975786,NA
"LINC02884",4.60980575875638,0.472753499629405,1.11547432727644,0.42381387726214,0.671701556702455,NA
"LINCMD1",2.49155130924521,-0.188234826714063,1.34421587683872,-0.140033182137937,0.888633773126375,NA
"LINCR-0001",1.8744317047577,-0.540466295707067,1.6501531047131,-0.327524939451624,0.743270883260261,NA
"LINGO1",1.63821596643112,0.154925095798564,1.88784771530951,0.0820644030459653,0.934595499866705,NA
"LINGO2",12.3286372069931,0.849570421788019,0.634031375984069,1.33995012544831,0.180261560191748,NA
"LINGO3",5.79752788739389,-0.0329071109901137,0.911149358442278,-0.0361160447353796,0.971189828825346,NA
"LINGO4",2.85069035970729,0.25004638464454,1.29912297291491,0.192473222210441,0.847371541329812,NA
"LINP1",4.29535496765152,-0.480957408483069,1.18242524484372,-0.406755023694236,0.684187923160518,NA
"LIPC-AS1",2.32699140427,0.213206127073954,1.53743672963526,0.138676358489585,0.889705900754385,NA
"LIPE-AS1",18.9901477446556,0.0258710395135271,0.500683637153271,0.0516714300084214,0.958790502368659,NA
"LIX1",4.99038484647398,1.0010574429714,1.10520486934946,0.905766406513057,0.365059505387305,NA
"LIX1L-AS1",9.97158579406104,0.594226422776258,0.706861492985005,0.840654680829903,0.400541416023279,NA
"LLPH-DT",6.51768530965314,-1.21736291107549,0.9179276968948,-1.32620784315979,0.184770862087765,NA
"LLPHP3",8.37601693582556,0.0196409805798657,0.827196183022556,0.0237440415985697,0.981056775781112,NA
"LMCD1-AS1",8.07281312396108,0.194431770613158,0.818537305198928,0.237535625289437,0.81224128492086,NA
"LMF1-AS1",4.61249716316424,-1.01027268638826,1.17091799714907,-0.862803961377363,0.388245260778865,NA
"LMLN2",7.05692048578124,-0.620760467396299,0.824410263547632,-0.752975180979699,0.451464828369917,NA
"LMO1",2.89794990233709,0.214950276332996,1.30944869179075,0.164153263644899,0.869610492134974,NA
"LMO2",11.0442343138308,0.268143083391414,0.718934321490578,0.372972989849016,0.709168546816935,NA
"LMO3",7.80182468879045,-0.215952101827505,0.857851942589139,-0.251735866186566,0.801245232327333,NA
"LMO7-AS1",8.55772787777639,0.318306589974207,0.758657502070721,0.419565599899036,0.674802822921065,NA
"LMOD1",4.02530347114255,0.0851502555249534,1.20697910653098,0.0705482431835017,0.943757303665622,NA
"LMOD3",14.7130243678097,-0.436944091079607,0.630209453423519,-0.693331540341031,0.488101513923703,NA
"LNC-LBCS",3.87154535736993,-0.392030800643762,1.12212463080645,-0.349364758495692,0.726815487103017,NA
"LNCOC1",4.36474200030995,-0.133649875783821,1.12110846900743,-0.11921226132753,0.905107192789344,NA
"LNCOG",1.65094127662341,1.34770520667517,1.87353609682828,0.719337731980024,0.471932852850303,NA
"LNCSRLR",13.6734924845236,-0.373192999805918,0.637107539091115,-0.585761393340765,0.55803587094271,NA
"LOH12CR2",8.59717008716076,-0.804648970689653,0.794578087068835,-1.01267450460152,0.31121565962143,NA
"LONRF2",7.51150484034029,-0.511701115218556,0.793866236524471,-0.644568431904564,0.519206897739461,NA
"LOXL3",28.6274344089553,0.0502938776635495,0.426219531624013,0.117999936492624,0.90606770820332,NA
"LPAL2",13.5920313053762,-0.104641735883223,0.598378902990316,-0.174875376388256,0.861177558903747,NA
"LPAR3",1.72375993350234,1.99230888256155,1.92370291394902,1.03566349466701,0.300359158709636,NA
"LPAR4",1.93223143341424,0.947153862756435,1.77573748420751,0.533386196540834,0.593766270685954,NA
"LPAR5",3.82163272638567,-0.455859706372174,1.14020373649348,-0.399805483688468,0.689299791450906,NA
"LRCOL1",6.10324029691777,-0.313253317195189,0.96782794624766,-0.32366632768737,0.746190666284275,NA
"LRFN1",12.9311648356529,0.441194049811859,0.646806316687092,0.682111535446394,0.49516842700462,NA
"LRGUK",7.79152597382473,-0.159460462863846,0.809380343058921,-0.197015487503923,0.843815418035132,NA
"LRIG2-DT",7.12156127379513,0.569690576421429,0.825567172589882,0.690059628502737,0.490156689942194,NA
"LRIT2",17.3929412349664,-0.876757223293842,0.620905472041915,-1.41206232312711,0.157931611262204,NA
"LRIT3",5.14646839768427,-1.81236879623925,1.06826637827672,-1.69655137809624,0.089781508856095,NA
"LRP4-AS1",5.36362906714304,0.0124184585700425,1.01161698904355,0.0122758501533112,0.990205534691163,NA
"LRRC10B",6.82706128354781,-0.629428147473973,0.887760413258229,-0.709006774884078,0.478320272624426,NA
"LRRC14B",6.46443911694783,0.450365617461988,0.88259288142076,0.51027560604954,0.609858390245093,NA
"LRRC17",7.73963325648244,0.377274708019748,0.793581697649862,0.475407521540657,0.634496534411702,NA
"LRRC19",9.64129378504785,-0.812600289209022,0.727957024113957,-1.11627508532951,0.264304402885892,NA
"LRRC25",6.62150223468659,0.153874127337818,0.861642016450312,0.178582432611318,0.85826558947886,NA
"LRRC31",4.84281136728266,0.00139637445218907,1.05801979158479,0.00131979993502528,0.998946952314207,NA
"LRRC36",16.9217216689497,-0.414595590372811,0.552110802091407,-0.750928235423604,0.452695846524779,NA
"LRRC37A15P",9.84293126302285,-2.18274291226349,0.964960200396399,-2.2620030456871,0.0236972151235751,NA
"LRRC37A17P",6.40241742230432,0.473510883732406,0.894454758844231,0.529384945465831,0.596538439383205,NA
"LRRC37A6P",11.0525883447898,0.421665751765631,0.753211701893464,0.559823686628374,0.575599705500428,NA
"LRRC37A7P",9.01165680858733,1.05482328804971,0.80386889589522,1.31218323464925,0.189458317206185,NA
"LRRC37A9P",2.80392769438362,0.627959970798401,1.45345488166871,0.432046414868717,0.665707679158531,NA
"LRRC39",5.96620644672252,-0.221862049813085,0.907812957123798,-0.24439180788519,0.806927385818518,NA
"LRRC43",15.676155349747,-0.59959908576544,0.592342831830036,-1.01225009157785,0.31141849116269,NA
"LRRC4B",8.27028237093036,-0.00494378803952821,0.750715846576971,-0.00658543184091602,0.994745623586497,NA
"LRRC4C",2.08391357390588,0.529409745204632,1.50881799678588,0.350877141134579,0.725680521280941,NA
"LRRC66",28.7762046554269,-0.208173568811329,0.428191816220117,-0.486168957288793,0.626847378896955,NA
"LRRC69",10.5762304958937,0.229876564504993,0.688473412265676,0.333893161899309,0.738460179985755,NA
"LRRC7",8.04645686716866,-0.322975518581744,0.759690131859946,-0.425141126673588,0.670733798775668,NA
"LRRC70",2.1485728081124,-0.528660949261543,1.68155620347654,-0.314387915294511,0.753226433398015,NA
"LRRC71",3.60001770301228,-0.176996327546008,1.2312932367547,-0.14374831458712,0.885699217837927,NA
"LRRC8C-DT",20.8671809552794,0.421178886300615,0.477717115714205,0.881649144328725,0.377966570341577,NA
"LRRIQ3",20.6012685001384,-0.090475505319568,0.530128009227037,-0.170667279873568,0.864485392183565,NA
"LRRN2",12.5226757513908,0.146279177105614,0.645759328324249,0.226522747236512,0.820794869246072,NA
"LRRN3",5.34393764465355,-2.15813510749486,1.03964165785247,-2.07584516375845,0.0379082737472123,NA
"LRRN4CL",1.78980775759311,-0.524724163847451,1.8310380053039,-0.286571967554743,0.774440081186521,NA
"LRRTM2",16.3008943054474,0.107531369027811,0.589652733560038,0.182363894725949,0.855297158488337,NA
"LSAMP",27.2079899668782,0.23328046965621,0.430257892090708,0.542187543667484,0.587689315451718,NA
"LSMEM1",7.44541310705409,0.623218597592356,0.83148581774469,0.749524025897116,0.453541423154546,NA
"LSMEM2",12.6761868841195,-0.751978174789728,0.778107894301958,-0.966418899353706,0.333834610790201,NA
"LTB",20.3281189064431,0.0522302128436573,0.495332262219767,0.105444803069347,0.916022866484738,NA
"LTC4S",23.912506881185,-0.534200908989881,0.469565650426016,-1.13764903481595,0.255267062629228,NA
"LTK",5.2596949091196,-0.0531585514988303,1.06387546548883,-0.0499668929524611,0.960148770948298,NA
"LVRN",1.96962836598272,0.356502652280333,1.66453319261115,0.214175754417422,0.830410002564333,NA
"LY6E-DT",14.3088941301067,0.813044801264021,0.593835363522778,1.36914177094614,0.170954963429062,NA
"LY6G5C",4.88350064564438,-0.0247336258805792,1.02940969098816,-0.0240269992570564,0.980831072627847,NA
"LY6H",1.73151969587822,-0.828857091877809,1.97658487716559,-0.419337970988823,0.674969149876394,NA
"LY6K",7.82783011455717,0.78623419937725,0.839069744714703,0.937030806234805,0.34874271176496,NA
"LY96",2.59901532767179,-0.80883741340144,1.3903763309473,-0.581739918465353,0.560741879003971,NA
"LYG1",17.6224263270716,0.995693801649058,0.543564929161918,1.83178448098968,0.0669835362518394,NA
"LYL1",4.73411735664513,0.357103583475517,1.00985050509323,0.353620245446676,0.723623499824669,NA
"LYNX1-SLURP2",2.40602721203476,0.161823260386777,1.51131847934,0.107074228628136,0.914730092183248,NA
"LYPD3",9.35855949943335,-0.291485127798132,0.748156160107666,-0.389604661887947,0.696828904347167,NA
"LYPD5",2.7476563517297,-0.136402025273103,1.43528323887876,-0.0950349182504636,0.924287091673064,NA
"LYPD6",8.83987366715567,0.395044666844739,0.775264586651285,0.509561088751795,0.610358990294535,NA
"LYPD6B",1.88465668501781,-0.222118064846985,1.55584547795047,-0.142763576457209,0.886476904132627,NA
"LYPLA1P3",2.63999374300861,-0.0950703927073787,1.4213746186413,-0.0668862321449477,0.946672273649004,NA
"LYPLA2P1",4.47058433229851,-0.949200520399651,1.05749833848792,-0.897590554853149,0.369403876348741,NA
"LYPLAL1-AS1",2.58041709225756,0.0157504540718587,1.34858144887774,0.0116792753488978,0.990681498367334,NA
"LYPLAL1-DT",4.57358906747916,0.00484377887414223,1.05615352409123,0.00458624505211975,0.996340718708863,NA
"M1AP",8.44516893110833,0.0637319685431721,0.743657519531781,0.0857006980623268,0.931704347198367,NA
"MAB21L1",7.22213478607564,-0.703590107629004,0.861722301641355,-0.816492861202326,0.414218304847248,NA
"MAB21L2",8.95019743460748,0.236812112655879,0.744409281568743,0.318120848999665,0.750393269284684,NA
"MAB21L3",11.7864073702374,-0.27211886416205,0.635323907848025,-0.428315164596551,0.668421679778335,NA
"MAB21L4",9.0016917174331,-2.00050273963004,0.804302023538756,-2.48725314755303,0.0128733759106873,NA
"MADCAM1",15.0336638956919,-0.652440607273534,0.588619795184936,-1.1084245086738,0.267678525113421,NA
"MAEL",7.62145973453156,-0.371261302129064,0.832283750371437,-0.446075394315191,0.655542785968537,NA
"MAFA",4.75255368360059,0.652794567008089,1.02729577512099,0.635449480877312,0.525135305363829,NA
"MAFIP",14.0063431555028,0.0706383882944204,0.617271841178115,0.114436433969839,0.908891833558906,NA
"MAFTRR",4.95712326151523,-1.92487628140125,1.09472341206869,-1.75832202013824,0.07869273301706,NA
"MAGI1-IT1",3.2926081982502,-0.4778602122167,1.31727439059116,-0.362764368327428,0.716780911221148,NA
"MAGOH2P",8.26423007960903,-0.261313255030678,0.977439244626638,-0.267344754640473,0.789203731109535,NA
"MAK",9.24763132875259,0.0764830130627382,0.729022988510502,0.104911661591089,0.916445905424904,NA
"MAL2-AS1",8.48893463777595,0.312848053388538,0.772232750818339,0.405121452123095,0.68538823860624,NA
"MALINC1",21.6876728078948,-0.234620692790609,0.485970809396624,-0.482787624799752,0.629246538558146,NA
"MAMDC2-AS1",8.59176890831144,-0.854989514098492,0.839848190402725,-1.01802864359154,0.308664343940051,NA
"MAMSTR",23.0316007411721,-0.264404279177735,0.467953358353905,-0.565022719588585,0.572058310962758,NA
"MAN1C1",17.4277431613251,0.429883437264969,0.548559675729899,0.783658471966568,0.433240536141198,NA
"MANCR",4.00706881997782,-0.239955169795695,1.17244070411607,-0.20466294709258,0.837835471507813,NA
"MANEA-DT",15.4851252219553,-0.36702880160814,0.557691011352571,-0.658122139566106,0.510459650603518,NA
"MANSC4",1.63790076066448,-1.27650852129159,1.74309453524246,-0.7323231732317,0.463971338505198,NA
"MAP1LC3C",3.15664562408341,0.809041741427886,1.25087767457946,0.646779263767645,0.517774814746193,NA
"MAP2K1P1",2.32458665712976,2.64862626041673,1.88021763730628,1.40868068029153,0.158929610136821,NA
"MAP2K4P1",9.89129342381185,0.451081844210775,0.75467345049569,0.597717918809111,0.550028167090446,NA
"MAP3K15",24.0911476435226,0.528613247404154,0.466285991624735,1.13366744208258,0.256934071533011,NA
"MAP3K2-DT",14.2445399993604,0.042551351563095,0.586240890882428,0.0725833905905905,0.942137644242054,NA
"MAP3K20-AS1",3.91154790972972,-0.240365009570012,1.13884414790691,-0.211060494986764,0.832840066239746,NA
"MAP3K5-AS1",3.20533344508769,0.834363343001174,1.2687086132234,0.657647732745594,0.510764515151242,NA
"MAP4K1",6.40581297295106,-0.0291650726571158,0.902451024481731,-0.0323176237445849,0.974218754829636,NA
"MAP6",14.5868256798674,-0.116980962705237,0.598950238780049,-0.195309985923882,0.845150279974765,NA
"MAPK4",2.44725747424896,-1.51932508058896,1.46212742936024,-1.03911947076579,0.298749176585173,NA
"MAPK6P3",8.1463981363473,-0.488040680150027,0.76187752802055,-0.640576289758822,0.52179800838251,NA
"MAPK8IP1P2",20.1609951152955,-0.352596355874581,0.507263178080137,-0.695095506851235,0.486995450391939,NA
"MAPK8IP2",23.7831597580302,0.267584223655721,0.463241398679684,0.577634521479256,0.563510894916243,NA
"MAPRE1P1",2.69134597798035,0.218599874458234,1.41832473564632,0.154125405109444,0.877510857229696,NA
"MAPRE3-AS1",2.97948141483373,-0.222339477053677,1.53604134554214,-0.144748367417937,0.884909549585985,NA
"MARCHF10",11.4531172678965,1.06745015563864,0.686931001107706,1.55394086730302,0.120198522351893,NA
"MARCHF3",17.6028559105,0.27546665387445,0.528172854371913,0.521546405867502,0.601986187029057,NA
"MARCHF4",18.3119444126151,-0.0319605800929892,0.528425052302799,-0.0604827116990567,0.951771184705318,NA
"MARCKSL1P1",5.13544408363256,0.458941955041941,1.17332109251615,0.391147792338544,0.695687995844486,NA
"MARK2P8",2.90487078855077,0.167116905182956,1.38736049272475,0.120456727764203,0.904121356226766,NA
"MARK2P9",1.57305757256192,-1.99693932467039,1.90417868212588,-1.04871425324484,0.294309652231158,NA
"MAST1",7.89753575186534,-0.243314645873445,0.787631505551234,-0.30891939207429,0.757382845074967,NA
"MATK",22.233929196738,0.183473840739861,0.475904407126743,0.385526668785394,0.699847251758489,NA
"MATN1",3.01617534831091,1.45486779642333,1.40140242362623,1.03815133461719,0.299199605209233,NA
"MBL1P",13.8120038069824,0.0253501546852334,0.610573054816334,0.0415186266168574,0.966882443763697,NA
"MBNL1-AS1",28.8765689367582,-0.622857729702235,0.435026453034947,-1.43176978171532,0.152209718085603,NA
"MCCC1-AS1",1.83411622898783,0.301800927147003,1.56526796792757,0.19281102873816,0.847106965876874,NA
"MCCD1",10.1522147794987,-0.78629140771908,0.694183752035072,-1.1326848336827,0.257346628891658,NA
"MCF2",2.94403529582633,-0.323839157879552,1.24036950414967,-0.261082811852552,0.794028646275365,NA
"MCHR1",8.85490951413309,0.492806349641885,0.731924929266413,0.673301768988535,0.500755327589931,NA
"MCIDAS",23.7916638541439,0.00514948238541185,0.455257881454888,0.0113111328659603,0.990975214162585,NA
"MCOLN3",28.4244013660518,-0.131687106456945,0.421152837054723,-0.31268246315965,0.754521920335469,NA
"MCTS2P",8.67019728998363,-0.588511958698386,2.13348842876303,-0.275844926442652,0.782667175539392,NA
"MDGA2",12.369306812845,0.529192506285539,0.661453185095813,0.800045291502957,0.42368455651056,NA
"MDH1B",29.1056724915795,-0.0737319040666533,0.419059007652373,-0.175946352948502,0.860336088956515,NA
"ME2P1",2.97863060479654,0.195004647512517,1.30779203344731,0.149109829793418,0.881466969551804,NA
"MED28P1",2.1686109516451,-0.650406167510366,1.51863735340671,-0.428282740478713,0.668445283187896,NA
"MED4-AS1",6.12906452501651,2.34144500038932,1.04752842945758,2.23520902587985,0.0254036292110026,NA
"MED8-AS1",5.70717492505086,-0.246652821758718,0.941285956826144,-0.262038140450315,0.793292037414527,NA
"MEDAG",7.93529703285818,-0.028312233767296,0.823400824062216,-0.0343845098765128,0.972570535496154,NA
"MEF2B",20.3853899841414,0.0760369486119253,0.652616889507095,0.116510850139588,0.907247687494651,NA
"MEF2C-AS1",3.04633095543679,-1.39899665895894,1.48571430750003,-0.94163235279937,0.346380899833341,NA
"MEFV",7.02790494170361,-0.809663430008954,0.876700864589924,-0.923534426292226,0.355728768376886,NA
"MEG8",1.88694709904248,-0.536424355589325,1.61136578050525,-0.332900426507212,0.739209447480037,NA
"MEGF10",2.01234477909869,2.30324310370241,1.70172822154367,1.35347294270826,0.175904588304527,NA
"MEI4",7.88740340329144,0.296019047895358,0.807137659075625,0.366751624790218,0.713804294681421,NA
"MEIG1",1.97250600664317,0.77566996365142,1.65515334990602,0.468639334050506,0.639327456848396,NA
"MEIOB",21.9133242696287,-0.292577730797202,0.474442103971362,-0.61667741616554,0.537447520177369,NA
"MEIOC",11.0300839267962,-1.00516782510798,0.674925491480566,-1.4893019122792,0.136407884406159,NA
"MEIS1-AS2",4.09300443004478,-0.407774194241459,1.15984706177773,-0.351575830710346,0.725156393687666,NA
"MEIS3P2",15.6661790148321,-0.263510263262771,0.559464361519838,-0.471004556120287,0.637637481314859,NA
"MELTF-AS1",27.3474888980939,0.162805574542926,0.434237659327138,0.37492274344698,0.707717923972346,NA
"MEOX1",1.73570075932425,-2.07751773107335,1.92067328764759,-1.08166117810586,0.279403109454378,NA
"MESP2",2.83146821582154,-1.31575404107063,1.52576494144777,-0.86235697605041,0.388491108391016,NA
"MESTIT1",9.4728050587432,1.04803711978546,0.741142838137702,1.41408250320398,0.15733767980083,NA
"METTL14-DT",3.53300667411739,-0.754674237914637,1.42479371649013,-0.529672632031055,0.596338926293224,NA
"METTL21EP",9.51261855360825,-0.898743987110174,0.81275372806125,-1.10580112533479,0.268812607838843,NA
"METTL24",10.2010716138696,-0.452625672452164,0.686575606798399,-0.659251024898514,0.509734586112626,NA
"MFAP1P1",2.61121779854648,0.0253277542896744,1.49749079758768,0.016913462393542,0.986505652866748,NA
"MFAP4",20.5133203917157,-0.29327351762937,0.504737870950466,-0.581041238449396,0.561212660464017,NA
"MFAP5",1.62818957646553,0.696621097932109,1.86201892263919,0.374121384837879,0.708314009276569,NA
"MFFP1",4.26048184979247,0.737795090968703,1.09190726248805,0.675693913132824,0.499235001349237,NA
"MFNG",13.9651035060242,-0.451889494259274,0.582413334723142,-0.775891394166113,0.437813114303767,NA
"MFRP",1.8380451414255,2.14231927431148,1.77978203213581,1.20369755151456,0.228706498982385,NA
"MFSD13B",5.08553308933921,-0.295384475386307,1.01038135739553,-0.292349490837521,0.77001942249925,NA
"MFSD1P1",9.14442541678989,-1.21291586910325,0.764309449686371,-1.5869434423465,0.112525454669137,NA
"MFSD2B",3.7411771844942,0.350477078570199,1.14138745185282,0.307062319636744,0.75879593765689,NA
"MFSD6L",2.26847650789257,-2.61369575155569,1.68978833762277,-1.5467592557969,0.121921308456489,NA
"MGARP",14.3061695495263,0.177003296405629,0.575592245204487,0.307515081866237,0.758451345151618,NA
"MGAT5B",11.3824639838315,0.411156395920492,0.687293535584268,0.598225320962706,0.549689598228973,NA
"MGC16275",28.6552063528524,-0.0722853844535351,0.437731483773889,-0.165136361292381,0.868836653706968,NA
"MGC27382",3.15552092173157,0.920329031544919,1.34289102103626,0.685334116564972,0.49313310794308,NA
"MGC32805",2.70878047994731,0.688908721369598,1.32503460413885,0.519917532129151,0.603121055197395,NA
"MICB-DT",23.8551531623883,-0.0664584238376461,0.454480394233176,-0.146229462658732,0.883740247705539,NA
"MICE",4.89502020031131,-1.34512848703408,1.09868828373831,-1.2243040241198,0.220837559460172,NA
"MICOS10-NBL1",7.4714774218853,0.182464955403948,3.74998007739254,0.0486575799439502,0.961192182107347,NA
"MID1IP1-AS1",3.37693085174871,0.662981821585847,1.17708956329215,0.563238212504055,0.573272685547881,NA
"MINAR1",25.1617592585104,0.37831289380224,0.437305380817156,0.865100020254311,0.386983893604373,NA
"MIP",6.97759017318859,-1.4151517517234,0.991925255720274,-1.42667176136755,0.153674528855527,NA
"MIPEPP3",2.11077260280418,0.733045665918563,1.52860764026889,0.479551224661952,0.631546535855456,NA
"MIR1-1HG-AS1",4.00639673037438,-0.452587418887268,1.20683183365311,-0.37502111418231,0.70764476388423,NA
"MIR133A1HG",6.38507326966701,0.361015737540603,0.848419349214394,0.425515681455039,0.670460792553136,NA
"MIR137HG",8.82548484633555,1.00675477464618,0.77350604869544,1.30154738459269,0.193071156209274,NA
"MIR181A2HG",8.39776054910372,0.271186078438018,0.769612531503236,0.352367025402156,0.724563028077278,NA
"MIR200CHG",1.80690946628921,-0.607087552747393,1.83493864599553,-0.330848965480273,0.740758572579743,NA
"MIR205HG",26.771692436089,0.380043313056248,0.43487014767805,0.873923664536311,0.382159826342399,NA
"MIR210",3.62049362554396,-0.132743775265645,1.31534178101192,-0.100919606737895,0.919614278642585,NA
"MIR302CHG",1.76551314181418,0.115706602560118,1.77227508789797,0.0652870445170866,0.947945457314809,NA
"MIR3150BHG",2.19145102290708,-1.41982562252547,1.7029673814693,-0.833736240620451,0.404429631367942,NA
"MIR378D2HG",4.48019281312589,-0.406668737802058,1.05432847734676,-0.385713510105928,0.699708856065488,NA
"MIR4500HG",16.3164597925193,0.477922707659159,0.553662782328271,0.863201795232454,0.388026526833418,NA
"MIR497HG",10.4036542196011,0.453013667973497,0.733786811767948,0.617364145428056,0.536994565785061,NA
"MIR548A1HG",3.30614005392196,-0.892568711337211,1.21625795705753,-0.733864642905678,0.463031237956158,NA
"MIR583HG",1.59112543716789,2.97695433043134,2.00420881994179,1.4853513769677,0.137450768720192,NA
"MIR762HG",22.757562949451,-0.386389866689779,0.453184511801715,-0.85261048563557,0.393875345807198,NA
"MIR924HG",12.1584874372922,0.351685366834756,0.662000385692524,0.531246468182726,0.595247995845544,NA
"MIS18A-AS1",1.78941912125185,-0.455098221862479,1.78829354433459,-0.254487426465445,0.799119016645703,NA
"MKNK1-AS1",6.96354410128875,-0.382652552032836,0.897125373746633,-0.426531857453521,0.669720339430967,NA
"MKRN2OS",4.3564557837,1.12557450338121,1.07611053126922,1.04596551253304,0.295576955391092,NA
"MKRN5P",3.88593843877216,0.20197058020909,1.14511050727941,0.176376497224655,0.85999816770171,NA
"MKRN7P",3.64174712488915,0.203244927506596,1.23171416009065,0.165009816475308,0.868936255544642,NA
"MLANA",20.0072616334477,0.163406701352701,0.486809189673401,0.335668892081371,0.737120566577289,NA
"MLNR",2.16066308157111,-4.54816664927123,1.90039133402374,-2.39327898830253,0.016698538315974,NA
"MMADHC-DT",11.1120191165277,-0.440197553337423,0.705918493598459,-0.623581273658793,0.532902611950655,NA
"MMEL1",18.0196462424724,0.107963399620473,0.542599412648801,0.198974412989924,0.842282759863425,NA
"MMP10",8.55169179016806,-0.0445370957058507,0.788802431270196,-0.0564616612985501,0.95497403663146,NA
"MMP21",4.04448038894478,-0.885097776047843,1.09576733910946,-0.80774243259264,0.419238871006445,NA
"MMP23B",19.0951801415375,0.0166898526487687,0.528468095746935,0.0315815709275303,0.974805740328009,NA
"MMP28",13.1053923753114,0.275844952815021,0.622266135278739,0.443290960533243,0.657555293287114,NA
"MMP3",9.04618798313905,0.58163540369125,0.846454418173603,0.687143207245875,0.491992488874692,NA
"MMRN2",28.3328099740301,-0.233849782243594,0.426279107224102,-0.54858372901831,0.583291154547102,NA
"MND1",15.8269179442035,-0.523131457472383,0.563173608597616,-0.928899098761138,0.352941380099958,NA
"MOG",1.81728328592413,-1.21506654894278,1.92253054416885,-0.632014171440943,0.52737761706768,NA
"MORC2-AS1",6.45550013923634,-0.661834867503505,0.920997834102706,-0.718606323486424,0.47238351609136,NA
"MORF4L2-AS1",5.06113023259542,-0.264956773301278,0.955632425610326,-0.277258040016861,0.781581976205906,NA
"MORN3",24.3738093114953,0.537105451586567,0.471275566833867,1.13968448480145,0.25441777331391,NA
"MPEG1",1.77231446145,-0.74706861817512,1.74179069381625,-0.428908376205812,0.667989904272322,NA
"MPHOSPH6P1",2.25473370788438,0.410302324203774,1.42981969967157,0.286960883458258,0.774142271607977,NA
"MPIG6B",4.16339907571142,-1.5531679270891,1.19503773490601,-1.29968107426437,0.193710299540743,NA
"MPL",12.3570905366498,-0.0242658994091364,0.619700130213388,-0.0391574863810028,0.968764828574209,NA
"MPP4",3.13274706935637,-2.35791204498173,1.43841593781297,-1.63924215729061,0.101162837210325,NA
"MPPED2",2.21001250958243,1.13962873647548,1.58791639928822,0.717688120726203,0.472949609530823,NA
"MPRIP-AS1",6.09517591815171,-1.03750951638048,0.980119551498279,-1.05855404556972,0.289802924926911,NA
"MPRIPP1",17.0962242179867,-0.226020971386532,0.585961193206238,-0.385726860425347,0.699698967699358,NA
"MRAP-AS1",1.7896586140873,-0.333493389499827,1.57328591850839,-0.211972525512723,0.83212846872866,NA
"MRAP2",13.9388671598176,0.434250226393901,0.578766234949413,0.750303317939507,0.453072044762986,NA
"MRGPRE",1.57250515631639,-0.530908200961353,1.87596497865655,-0.28300539029335,0.77717270499622,NA
"MRGPRF",4.83756439566094,0.23807530439357,0.994488345733089,0.239394765574726,0.810799488492936,NA
"MRO",13.6627063464192,-0.494260812560336,0.602770965443913,-0.819981122010972,0.412226869081419,NA
"MROCKI",23.0712528572081,-0.0943277946368775,0.474143321801255,-0.198943632230291,0.842306838045167,NA
"MROH2A",9.58206126885247,-3.43457929439698,0.931319690213888,-3.68786285792818,0.000226145472661059,NA
"MROH3P",6.04311450082973,-4.08107510254228,1.29641166820615,-3.14797776248749,0.00164404199778102,NA
"MROH8",14.1179336639044,-0.551968275653627,0.602931600412714,-0.915474118914647,0.359942783345051,NA
"MRPL37P1",10.187177083868,-0.414210453661158,0.698688531007129,-0.592839921193628,0.553288288125136,NA
"MRPL40P1",2.07685289157384,-0.565691824812468,1.58805376901615,-0.35621704746366,0.721678026166506,NA
"MRPL53P1",3.43010945560368,0.53776018922695,1.24699381028174,0.431245275472099,0.666290036657141,NA
